        1.84
        1.92
        1.84
        1.88
        1.84
        1.88
        1.84
        1.88
        1.92
        1.88
        1.92
        1.92
        1.88
        1.92
        1.92
        1.92
        1.92
        1.92
         1.8
        1.88
        1.92
        1.84
        1.84
        1.88
        1.84
        1.96
        1.88
        1.92
        1.84
        1.88
        1.92
        1.84
        1.92
        1.88
        1.84
        1.88
        1.88
        1.88
        1.88
         1.8
        1.84
        1.84
        1.92
        1.88
        1.92
        1.84
        1.88
        1.92
        1.92
        1.96
        1.88
        1.92
        1.88
        1.84
        1.88
        1.92
        1.88
        1.88
        1.84
        1.84
        1.88
        1.88
        1.84
        1.92
        1.88
        1.92
        1.92
        1.88
        1.88
        1.88
        1.92
        1.92
        1.84
        1.92
        1.84
        1.88
        1.84
        1.88
        1.92
        1.92
        1.88
        1.92
        1.88
        1.84
        1.92
        1.92
        1.88
        1.88
        1.96
        1.88
        1.88
        1.88
        1.88
        1.88
        1.92
        1.92
        1.92
        1.92
        1.92
        1.92
        1.88
        1.96
        1.84
        1.92
        1.88
        1.92
        1.88
        1.84
        1.84
        1.92
        1.88
        1.92
        1.88
        1.92
        1.84
         1.8
        1.88
        1.88
        1.88
        1.92
        1.92
         1.8
        1.88
        1.84
         1.8
        1.84
        1.84
        1.88
        1.92
        1.92
        1.92
        1.84
        1.88
        1.88
        1.88
        1.88
        1.84
        1.92
        1.88
        1.92
        1.92
        1.84
        1.88
        1.84
        1.92
         1.8
        1.88
        1.88
        1.88
        1.84
        1.92
        1.92
        1.84
        1.92
        1.92
        1.88
        1.92
        1.84
        1.92
        1.92
        1.84
        1.92
        1.88
        1.88
        1.92
         1.8
        1.88
        1.88
        1.84
        1.92
        1.88
        1.92
        1.84
        1.88
        1.88
        1.92
        1.84
        1.84
        1.88
        1.92
        1.88
        1.92
        1.92
        1.84
        1.84
        1.88
        1.92
        1.92
        1.92
        1.88
        1.88
        1.88
        1.88
        1.88
        1.88
        1.88
        1.88
         1.8
        1.88
        1.92
        1.84
        1.88
        1.92
        1.96
        1.92
        1.88
        1.88
        1.88
        1.88
        1.92
           2
        1.88
        1.88
        1.88
        1.88
        1.88
        1.92
        1.88
        1.92
        1.84
        1.92
        1.88
        1.88
        1.88
        1.88
        1.92
        1.92
        1.84
        1.96
        1.88
        1.84
        1.84
        1.88
        1.88
        1.92
        1.84
        1.88
        1.92
        1.88
        1.88
        1.88
        1.88
        1.88
        1.88
        1.96
        1.88
        1.88
         1.8
        1.88
        1.88
        1.88
        1.84
        1.88
        1.84
        1.92
        1.84
        1.92
        1.88
        1.92
        1.92
        1.88
        1.88
        1.88
         1.8
        1.88
        1.84
        1.88
        1.88
        1.88
        1.92
        1.92
        1.88
        1.88
        1.92
        1.92
        1.92
        1.84
        1.92
        1.84
        1.88
        1.84
        1.88
        1.84
        1.96
        1.92
        1.88
        1.92
        1.96
        1.92
        1.88
        1.88
        1.88
        1.84
        1.92
        1.96
        1.88
        1.92
        1.84
        1.96
        1.92
         1.8
        1.92
        1.88
        1.84
        1.88
        1.88
        1.88
        1.88
        1.88
        1.92
        1.84
        1.88
           2
        1.88
        1.92
        1.92
        1.84
        1.84
         1.8
        1.88
        1.92
        1.88
        1.84
        1.88
        1.88
        1.88
        1.84
        1.88
        1.92
        1.88
        1.92
        1.88
        1.88
        1.88
        1.88
        1.88
        1.84
        1.88
        1.96
        1.88
        1.84
        1.92
        1.84
        1.92
        1.88
        1.84
        1.92
        1.88
        1.84
        1.92
        1.88
        1.88
        1.84
        1.88
        1.92
        1.92
        1.88
        1.88
        1.84
        1.88
        1.88
        1.92
        1.92
        1.92
        1.84
        1.84
        1.88
        1.92
        1.88
        1.92
        1.88
        1.88
        1.88
        1.92
        1.88
        1.92
        1.84
        1.92
        1.88
        1.84
        1.84
        1.88
        1.92
        1.84
        1.92
        1.88
