        1.68
        1.68
         1.6
         1.6
        1.68
        1.68
        1.64
        1.72
        1.68
        1.72
        1.64
        1.64
         1.6
        1.64
        1.64
        1.64
        1.72
        1.64
        1.72
        1.68
        1.64
         1.6
        1.68
        1.64
        1.64
        1.68
        1.64
        1.56
         1.6
        1.68
        1.64
        1.68
        1.68
        1.68
         1.6
        1.68
        1.64
        1.64
        1.64
         1.6
        1.72
         1.6
        1.64
        1.64
         1.6
        1.64
        1.64
        1.68
        1.64
        1.64
         1.6
         1.6
        1.72
        1.68
        1.64
        1.64
        1.68
        1.68
        1.64
        1.64
        1.68
        1.68
         1.6
        1.64
        1.64
        1.64
        1.64
        1.68
        1.64
        1.68
        1.68
        1.68
        1.68
        1.64
        1.64
        1.64
         1.6
        1.64
        1.72
        1.64
         1.6
        1.68
        1.64
        1.56
        1.56
        1.68
        1.68
        1.64
        1.64
        1.52
         1.6
        1.64
        1.64
        1.64
        1.64
        1.64
        1.64
        1.64
        1.64
        1.68
        1.64
        1.64
        1.68
        1.68
        1.64
        1.64
        1.64
         1.6
        1.68
         1.6
         1.6
        1.64
         1.6
        1.68
        1.64
        1.64
        1.68
        1.68
        1.68
         1.6
        1.64
         1.6
        1.68
        1.64
        1.68
        1.64
        1.64
        1.64
         1.6
        1.64
        1.64
         1.6
         1.6
        1.64
        1.64
         1.6
        1.68
        1.64
         1.6
        1.68
        1.64
        1.64
        1.68
        1.64
         1.6
        1.68
        1.64
         1.6
        1.64
         1.6
         1.6
        1.64
        1.64
        1.68
        1.64
         1.6
        1.72
        1.68
        1.64
        1.68
        1.64
        1.64
        1.72
        1.56
        1.68
        1.68
        1.64
        1.64
        1.68
         1.6
        1.64
        1.68
        1.68
         1.6
         1.6
        1.64
        1.72
        1.68
         1.6
         1.6
        1.64
        1.64
        1.64
        1.72
         1.6
         1.6
        1.64
         1.6
        1.68
         1.6
        1.64
        1.64
        1.72
        1.64
        1.68
        1.68
        1.64
        1.64
        1.64
        1.68
        1.64
        1.64
        1.64
        1.64
        1.64
        1.64
        1.64
        1.64
        1.64
        1.64
        1.68
        1.64
         1.6
        1.64
        1.72
        1.64
        1.68
        1.64
        1.68
        1.64
         1.6
        1.68
        1.68
        1.64
        1.64
        1.64
        1.64
        1.56
        1.64
        1.64
        1.64
        1.64
        1.56
        1.64
        1.68
        1.68
        1.64
        1.72
        1.68
         1.6
        1.64
        1.64
         1.6
        1.72
        1.64
        1.64
        1.68
        1.68
        1.64
         1.6
        1.56
         1.6
        1.68
        1.64
        1.64
        1.64
        1.64
        1.64
        1.64
        1.64
        1.84
        3.16
         3.2
        3.28
        3.32
        3.28
        3.28
        3.24
        3.32
        3.36
        3.28
         3.2
        3.32
        3.32
        3.32
         3.2
        3.32
